Datetime,Equity_Value,Date
2017-01-02 11:49:00,999967.45,2017-01-02
2017-01-02 11:50:00,999968.15,2017-01-02
2017-01-02 11:51:00,999970.5,2017-01-02
2017-01-02 11:52:00,999968.05,2017-01-02
2017-01-02 11:53:00,999969.05,2017-01-02
2017-01-02 11:54:00,999975.95,2017-01-02
2017-01-02 11:55:00,999978.15,2017-01-02
2017-01-02 11:56:00,999975.3,2017-01-02
2017-01-02 11:57:00,999972.5,2017-01-02
2017-01-02 11:58:00,999972.1,2017-01-02
2017-01-02 11:59:00,999970.85,2017-01-02
2017-01-02 12:00:00,999973.9,2017-01-02
2017-01-02 12:01:00,999970.8,2017-01-02
2017-01-02 12:02:00,999975.65,2017-01-02
2017-01-02 12:03:00,1000037.55,2017-01-02
2017-01-02 12:04:00,999971.45,2017-01-02
2017-01-02 12:05:00,999973.0,2017-01-02
2017-01-02 12:06:00,999976.7,2017-01-02
2017-01-02 12:07:00,999973.6,2017-01-02
2017-01-02 12:08:00,999972.15,2017-01-02
2017-01-02 12:09:00,999971.75,2017-01-02
2017-01-02 12:10:00,999972.9,2017-01-02
2017-01-02 12:11:00,999971.6,2017-01-02
2017-01-02 12:12:00,999972.65,2017-01-02
2017-01-02 12:13:00,999974.8,2017-01-02
2017-01-02 12:14:00,999973.6,2017-01-02
2017-01-02 12:15:00,999977.3,2017-01-02
2017-01-02 12:16:00,999976.05,2017-01-02
2017-01-02 12:17:00,1000035.55,2017-01-02
2017-01-02 12:18:00,999974.4,2017-01-02
2017-01-02 12:19:00,999974.6,2017-01-02
2017-01-02 12:20:00,999974.2,2017-01-02
2017-01-02 12:21:00,999973.7,2017-01-02
2017-01-02 12:22:00,999972.85,2017-01-02
2017-01-02 12:23:00,999972.95,2017-01-02
2017-01-02 12:24:00,999974.25,2017-01-02
2017-01-02 12:25:00,999969.85,2017-01-02
2017-01-02 12:26:00,999970.65,2017-01-02
2017-01-02 12:27:00,999972.1,2017-01-02
2017-01-02 12:28:00,999973.05,2017-01-02
2017-01-02 12:29:00,999972.5,2017-01-02
2017-01-02 12:30:00,999971.9,2017-01-02
2017-01-02 12:31:00,999970.15,2017-01-02
2017-01-02 12:32:00,999975.6,2017-01-02
2017-01-02 12:33:00,999974.6,2017-01-02
2017-01-02 12:34:00,999973.25,2017-01-02
2017-01-02 12:35:00,999975.9,2017-01-02
2017-01-02 12:36:00,999975.3,2017-01-02
2017-01-02 12:37:00,999978.5,2017-01-02
2017-01-02 12:38:00,999979.4,2017-01-02
2017-01-02 12:39:00,999978.15,2017-01-02
2017-01-02 12:40:00,999978.4,2017-01-02
2017-01-02 12:41:00,999978.65,2017-01-02
2017-01-02 12:42:00,999982.4,2017-01-02
2017-01-02 12:43:00,999981.0,2017-01-02
2017-01-02 12:44:00,999981.3,2017-01-02
2017-01-02 12:45:00,999982.0,2017-01-02
2017-01-02 12:46:00,999982.45,2017-01-02
2017-01-02 12:47:00,999980.8,2017-01-02
2017-01-02 12:48:00,999979.75,2017-01-02
2017-01-02 12:49:00,999978.9,2017-01-02
2017-01-02 12:50:00,999979.25,2017-01-02
2017-01-02 12:51:00,999979.7,2017-01-02
2017-01-02 12:52:00,999983.75,2017-01-02
2017-01-02 12:53:00,999985.1,2017-01-02
2017-01-02 12:54:00,999983.35,2017-01-02
2017-01-02 12:55:00,999980.65,2017-01-02
2017-01-02 12:56:00,999980.65,2017-01-02
2017-01-02 12:57:00,999980.6,2017-01-02
2017-01-02 12:58:00,999982.3,2017-01-02
2017-01-02 12:59:00,999982.7,2017-01-02
2017-01-02 13:00:00,999982.05,2017-01-02
2017-01-02 13:01:00,999987.6,2017-01-02
2017-01-02 13:02:00,999981.7,2017-01-02
2017-01-02 13:03:00,999982.35,2017-01-02
2017-01-02 13:04:00,999984.6,2017-01-02
2017-01-02 13:05:00,999983.5,2017-01-02
2017-01-02 13:06:00,999981.4,2017-01-02
2017-01-02 13:07:00,999984.65,2017-01-02
2017-01-02 13:08:00,999981.4,2017-01-02
2017-01-02 13:09:00,999985.15,2017-01-02
2017-01-02 13:10:00,999983.45,2017-01-02
2017-01-02 13:11:00,999980.9,2017-01-02
2017-01-02 13:12:00,999984.75,2017-01-02
2017-01-02 13:13:00,999986.0,2017-01-02
2017-01-02 13:14:00,999985.95,2017-01-02
2017-01-02 13:15:00,999987.45,2017-01-02
2017-01-02 13:16:00,999983.35,2017-01-02
2017-01-02 13:17:00,999984.05,2017-01-02
2017-01-02 13:18:00,999982.7,2017-01-02
2017-01-02 13:19:00,999979.8,2017-01-02
2017-01-02 13:20:00,999982.1,2017-01-02
2017-01-02 13:21:00,999982.85,2017-01-02
2017-01-02 13:22:00,999981.9,2017-01-02
2017-01-02 13:23:00,999983.0,2017-01-02
2017-01-02 13:24:00,999981.7,2017-01-02
2017-01-02 13:25:00,999987.65,2017-01-02
2017-01-02 13:26:00,999980.9,2017-01-02
2017-01-02 13:27:00,999983.5,2017-01-02
2017-01-02 13:28:00,999983.35,2017-01-02
2017-01-02 13:29:00,999982.8,2017-01-02
2017-01-02 13:30:00,999981.35,2017-01-02
2017-01-02 13:31:00,999981.4,2017-01-02
2017-01-02 13:32:00,999976.5,2017-01-02
2017-01-02 13:33:00,999980.5,2017-01-02
2017-01-02 13:34:00,999985.15,2017-01-02
2017-01-02 13:35:00,999985.65,2017-01-02
2017-01-02 13:36:00,999988.55,2017-01-02
2017-01-02 13:37:00,999977.2,2017-01-02
2017-01-02 13:38:00,999987.15,2017-01-02
2017-01-02 13:39:00,999981.75,2017-01-02
2017-01-02 13:40:00,999979.5,2017-01-02
2017-01-02 13:41:00,999984.75,2017-01-02
2017-01-02 13:42:00,999980.7,2017-01-02
2017-01-02 13:43:00,999981.9,2017-01-02
2017-01-02 13:44:00,999981.7,2017-01-02
2017-01-02 13:45:00,999981.35,2017-01-02
2017-01-02 13:46:00,999978.35,2017-01-02
2017-01-02 13:47:00,999983.4,2017-01-02
2017-01-02 13:48:00,999982.45,2017-01-02
2017-01-02 13:49:00,999984.6,2017-01-02
2017-01-02 13:50:00,999984.8,2017-01-02
2017-01-02 13:51:00,999984.85,2017-01-02
2017-01-02 13:52:00,999982.6,2017-01-02
2017-01-02 13:53:00,999983.2,2017-01-02
2017-01-02 13:54:00,999985.8,2017-01-02
2017-01-02 13:55:00,999983.45,2017-01-02
2017-01-02 13:56:00,999981.45,2017-01-02
2017-01-02 13:57:00,999986.45,2017-01-02
2017-01-02 13:58:00,999981.6,2017-01-02
2017-01-02 13:59:00,999982.6,2017-01-02
2017-01-02 14:00:00,999980.25,2017-01-02
2017-01-02 14:01:00,999982.9,2017-01-02
2017-01-02 14:02:00,999985.95,2017-01-02
2017-01-02 14:03:00,1000008.5,2017-01-02
2017-01-02 14:04:00,999987.5,2017-01-02
2017-01-02 14:05:00,999992.1,2017-01-02
2017-01-02 14:06:00,999997.85,2017-01-02
2017-01-02 14:07:00,999997.75,2017-01-02
2017-01-02 14:08:00,999996.05,2017-01-02
2017-01-02 14:09:00,999996.15,2017-01-02
2017-01-02 14:10:00,1000000.0,2017-01-02
2017-01-02 14:11:00,999999.4,2017-01-02
2017-01-02 14:12:00,1000001.05,2017-01-02
2017-01-02 14:13:00,1000005.15,2017-01-02
2017-01-02 14:14:00,1000005.9,2017-01-02
2017-01-02 14:15:00,1000007.35,2017-01-02
2017-01-02 14:16:00,1000014.75,2017-01-02
2017-01-02 14:17:00,1000016.0,2017-01-02
2017-01-02 14:18:00,1000013.7,2017-01-02
2017-01-02 14:19:00,1000010.2,2017-01-02
2017-01-02 14:20:00,1000011.1,2017-01-02
2017-01-02 14:21:00,1000011.3,2017-01-02
2017-01-02 14:22:00,1000009.9,2017-01-02
2017-01-02 14:23:00,1000009.05,2017-01-02
2017-01-02 14:24:00,1000006.3,2017-01-02
2017-01-02 14:25:00,1000007.75,2017-01-02
2017-01-02 14:26:00,1000010.35,2017-01-02
2017-01-02 14:27:00,1000008.45,2017-01-02
2017-01-02 14:28:00,1000009.9,2017-01-02
2017-01-02 14:29:00,1000012.7,2017-01-02
2017-01-02 14:30:00,1000012.05,2017-01-02
2017-01-02 14:31:00,1000014.2,2017-01-02
2017-01-02 14:32:00,1000013.7,2017-01-02
2017-01-02 14:33:00,1000017.7,2017-01-02
2017-01-02 14:34:00,1000016.9,2017-01-02
2017-01-02 14:35:00,1000015.25,2017-01-02
2017-01-02 14:36:00,1000007.7,2017-01-02
2017-01-02 14:37:00,1000007.8,2017-01-02
2017-01-02 14:38:00,1000005.3,2017-01-02
2017-01-02 14:39:00,1000005.2,2017-01-02
2017-01-02 14:40:00,1000006.35,2017-01-02
2017-01-02 14:41:00,1000007.55,2017-01-02
2017-01-02 14:42:00,1000007.55,2017-01-02
2017-01-02 14:43:00,1000005.15,2017-01-02
2017-01-02 14:44:00,1000004.25,2017-01-02
2017-01-02 14:45:00,1000000.95,2017-01-02
2017-01-02 14:46:00,1000001.4,2017-01-02
2017-01-02 14:47:00,999996.35,2017-01-02
2017-01-02 14:48:00,999999.7,2017-01-02
2017-01-02 14:49:00,999996.4,2017-01-02
2017-01-02 14:50:00,999998.15,2017-01-02
2017-01-02 14:51:00,999997.1,2017-01-02
2017-01-02 14:52:00,999995.85,2017-01-02
2017-01-02 14:53:00,1000001.05,2017-01-02
2017-01-02 14:54:00,999998.35,2017-01-02
2017-01-02 14:55:00,999998.45,2017-01-02
2017-01-02 14:56:00,999997.0,2017-01-02
2017-01-02 14:57:00,999997.25,2017-01-02
2017-01-02 14:58:00,1000000.35,2017-01-02
2017-01-02 14:59:00,999995.55,2017-01-02
2017-01-02 15:00:00,1000002.0,2017-01-02
2017-01-02 15:01:00,1000003.05,2017-01-02
2017-01-02 15:02:00,1000003.35,2017-01-02
2017-01-02 15:03:00,1000001.4,2017-01-02
2017-01-02 15:04:00,999997.65,2017-01-02
2017-01-02 15:05:00,999996.9,2017-01-02
2017-01-02 15:06:00,999999.4,2017-01-02
2017-01-02 15:07:00,1000003.45,2017-01-02
2017-01-02 15:08:00,999999.75,2017-01-02
2017-01-02 15:09:00,1000000.85,2017-01-02
2017-01-02 15:10:00,999999.75,2017-01-02
2017-01-02 15:11:00,1000001.25,2017-01-02
2017-01-02 15:12:00,999996.1,2017-01-02
2017-01-02 15:13:00,999997.55,2017-01-02
2017-01-02 15:14:00,999998.55,2017-01-02
2017-01-02 15:15:00,999999.35,2017-01-02
2017-01-02 15:16:00,999996.95,2017-01-02
2017-01-02 15:17:00,1000001.0,2017-01-02
2017-01-02 15:18:00,999998.65,2017-01-02
2017-01-02 15:19:00,999997.9,2017-01-02
2017-01-02 15:20:00,999996.65,2017-01-02
2017-01-03 10:30:00,998563.75,2017-01-03
2017-01-03 10:31:00,998564.5,2017-01-03
2017-01-03 10:32:00,998564.4,2017-01-03
2017-01-03 10:33:00,998567.0,2017-01-03
2017-01-03 10:34:00,998565.85,2017-01-03
2017-01-03 10:35:00,998564.15,2017-01-03
2017-01-03 10:36:00,998566.4,2017-01-03
2017-01-03 10:37:00,998565.65,2017-01-03
2017-01-03 10:38:00,998568.1,2017-01-03
2017-01-03 10:39:00,998567.65,2017-01-03
2017-01-03 10:40:00,998568.1,2017-01-03
2017-01-03 10:41:00,998566.45,2017-01-03
2017-01-03 10:42:00,998565.4,2017-01-03
2017-01-03 10:43:00,998563.9,2017-01-03
2017-01-03 10:44:00,998564.5,2017-01-03
2017-01-03 10:45:00,998563.65,2017-01-03
2017-01-03 10:46:00,998565.4,2017-01-03
2017-01-03 10:47:00,998564.1,2017-01-03
2017-01-03 10:48:00,998566.85,2017-01-03
2017-01-03 10:49:00,998568.3,2017-01-03
2017-01-03 10:50:00,998568.0,2017-01-03
2017-01-03 10:51:00,998567.3,2017-01-03
2017-01-03 10:52:00,998566.3,2017-01-03
2017-01-03 10:53:00,998565.25,2017-01-03
2017-01-03 10:54:00,998563.85,2017-01-03
2017-01-03 10:55:00,998562.9,2017-01-03
2017-01-03 10:56:00,998563.6,2017-01-03
2017-01-03 10:57:00,998564.45,2017-01-03
2017-01-03 10:58:00,998562.7,2017-01-03
2017-01-03 10:59:00,998563.25,2017-01-03
2017-01-03 11:00:00,998565.2,2017-01-03
2017-01-03 11:01:00,998564.5,2017-01-03
2017-01-03 11:02:00,998563.55,2017-01-03
2017-01-03 11:03:00,998563.85,2017-01-03
2017-01-03 11:04:00,998563.55,2017-01-03
2017-01-03 11:05:00,998565.95,2017-01-03
2017-01-03 11:06:00,998568.25,2017-01-03
2017-01-03 11:07:00,998567.85,2017-01-03
2017-01-03 11:08:00,998567.8,2017-01-03
2017-01-03 11:09:00,998566.4,2017-01-03
2017-01-03 11:10:00,998565.2,2017-01-03
2017-01-03 11:11:00,998564.6,2017-01-03
2017-01-03 11:12:00,998563.9,2017-01-03
2017-01-03 11:13:00,998566.15,2017-01-03
2017-01-03 11:14:00,998565.95,2017-01-03
2017-01-03 11:15:00,998564.95,2017-01-03
2017-01-03 11:16:00,998565.15,2017-01-03
2017-01-03 11:17:00,998565.1,2017-01-03
2017-01-03 11:18:00,998564.5,2017-01-03
2017-01-03 11:19:00,998565.35,2017-01-03
2017-01-03 11:20:00,998566.1,2017-01-03
2017-01-03 11:21:00,998565.8,2017-01-03
2017-01-03 11:22:00,998566.8,2017-01-03
2017-01-03 11:23:00,998566.9,2017-01-03
2017-01-03 11:24:00,998566.65,2017-01-03
2017-01-03 11:25:00,998567.1,2017-01-03
2017-01-03 11:26:00,998567.2,2017-01-03
2017-01-03 11:27:00,998567.35,2017-01-03
2017-01-03 11:28:00,998567.7,2017-01-03
2017-01-03 11:29:00,998567.85,2017-01-03
2017-01-03 11:30:00,998566.6,2017-01-03
2017-01-03 11:31:00,998567.0,2017-01-03
2017-01-03 11:32:00,998568.55,2017-01-03
2017-01-03 11:33:00,998568.2,2017-01-03
2017-01-03 11:34:00,998568.8,2017-01-03
2017-01-03 11:35:00,998568.05,2017-01-03
2017-01-03 11:36:00,998567.45,2017-01-03
2017-01-03 11:37:00,998568.5,2017-01-03
2017-01-03 11:38:00,998567.9,2017-01-03
2017-01-03 11:39:00,998567.1,2017-01-03
2017-01-03 11:40:00,998567.0,2017-01-03
2017-01-03 11:41:00,998565.95,2017-01-03
2017-01-03 11:42:00,998566.95,2017-01-03
2017-01-03 11:43:00,998566.2,2017-01-03
2017-01-03 11:44:00,998564.65,2017-01-03
2017-01-03 11:45:00,998567.6,2017-01-03
2017-01-03 11:46:00,998568.65,2017-01-03
2017-01-03 11:47:00,998565.75,2017-01-03
2017-01-03 11:48:00,998565.5,2017-01-03
2017-01-03 11:49:00,998561.9,2017-01-03
2017-01-03 11:50:00,998562.95,2017-01-03
2017-01-03 11:51:00,998562.7,2017-01-03
2017-01-03 11:52:00,998562.7,2017-01-03
2017-01-03 11:53:00,998566.05,2017-01-03
2017-01-03 11:54:00,998564.8,2017-01-03
2017-01-03 11:55:00,998565.2,2017-01-03
2017-01-03 11:56:00,998565.6,2017-01-03
2017-01-03 11:57:00,998564.55,2017-01-03
2017-01-03 11:58:00,998563.6,2017-01-03
2017-01-03 11:59:00,998563.65,2017-01-03
2017-01-03 12:00:00,998563.5,2017-01-03
2017-01-03 12:01:00,998564.35,2017-01-03
2017-01-03 12:02:00,998565.1,2017-01-03
2017-01-03 12:03:00,998565.4,2017-01-03
2017-01-03 12:04:00,998564.7,2017-01-03
2017-01-03 12:05:00,998565.1,2017-01-03
2017-01-03 12:06:00,998565.55,2017-01-03
2017-01-03 12:07:00,998564.6,2017-01-03
2017-01-03 12:08:00,998567.05,2017-01-03
2017-01-03 12:09:00,998566.65,2017-01-03
2017-01-03 12:10:00,998566.9,2017-01-03
2017-01-03 12:11:00,998567.05,2017-01-03
2017-01-03 12:12:00,998565.9,2017-01-03
2017-01-03 12:13:00,998565.25,2017-01-03
2017-01-03 12:14:00,998566.35,2017-01-03
2017-01-03 12:15:00,998565.85,2017-01-03
2017-01-03 12:16:00,998565.55,2017-01-03
2017-01-03 12:17:00,998565.9,2017-01-03
2017-01-03 12:18:00,998567.75,2017-01-03
2017-01-03 12:19:00,998568.3,2017-01-03
2017-01-03 12:20:00,998567.75,2017-01-03
2017-01-03 12:21:00,998568.8,2017-01-03
2017-01-03 12:22:00,998567.65,2017-01-03
2017-01-03 12:23:00,998567.1,2017-01-03
2017-01-03 12:24:00,998568.45,2017-01-03
2017-01-03 12:25:00,998566.05,2017-01-03
2017-01-03 12:26:00,998567.7,2017-01-03
2017-01-03 12:27:00,998569.0,2017-01-03
2017-01-03 12:28:00,998569.35,2017-01-03
2017-01-03 12:29:00,998568.5,2017-01-03
2017-01-03 12:30:00,998566.65,2017-01-03
2017-01-03 12:31:00,998568.6,2017-01-03
2017-01-03 12:32:00,998567.15,2017-01-03
2017-01-03 12:33:00,998567.5,2017-01-03
2017-01-03 12:34:00,998567.6,2017-01-03
2017-01-03 12:35:00,998568.05,2017-01-03
2017-01-03 12:36:00,998568.75,2017-01-03
2017-01-03 12:37:00,998569.3,2017-01-03
2017-01-03 12:38:00,998568.65,2017-01-03
2017-01-03 12:39:00,998568.85,2017-01-03
2017-01-03 12:40:00,998569.75,2017-01-03
2017-01-03 12:41:00,998566.55,2017-01-03
2017-01-03 12:42:00,998570.2,2017-01-03
2017-01-03 12:43:00,998567.95,2017-01-03
2017-01-03 12:44:00,998568.65,2017-01-03
2017-01-03 12:45:00,998567.15,2017-01-03
2017-01-03 12:46:00,998567.5,2017-01-03
2017-01-03 12:47:00,998567.15,2017-01-03
2017-01-03 12:48:00,998567.2,2017-01-03
2017-01-03 12:49:00,998566.3,2017-01-03
2017-01-03 12:50:00,998567.85,2017-01-03
2017-01-03 12:51:00,998566.95,2017-01-03
2017-01-03 12:52:00,998569.25,2017-01-03
2017-01-03 12:53:00,998567.25,2017-01-03
2017-01-03 12:54:00,998567.8,2017-01-03
2017-01-03 12:55:00,998569.9,2017-01-03
2017-01-03 12:56:00,998568.9,2017-01-03
2017-01-03 12:57:00,998568.9,2017-01-03
2017-01-03 12:58:00,998569.15,2017-01-03
2017-01-03 12:59:00,998569.3,2017-01-03
2017-01-03 13:00:00,998568.95,2017-01-03
2017-01-03 13:01:00,998569.2,2017-01-03
2017-01-03 13:02:00,998570.4,2017-01-03
2017-01-03 13:03:00,998569.45,2017-01-03
2017-01-03 13:04:00,998569.1,2017-01-03
2017-01-03 13:05:00,998568.05,2017-01-03
2017-01-03 13:06:00,998567.4,2017-01-03
2017-01-03 13:07:00,998566.95,2017-01-03
2017-01-03 13:08:00,998567.8,2017-01-03
2017-01-03 13:09:00,998567.85,2017-01-03
2017-01-03 13:10:00,998568.65,2017-01-03
2017-01-03 13:11:00,998569.1,2017-01-03
2017-01-03 13:12:00,998567.3,2017-01-03
2017-01-03 13:13:00,998566.65,2017-01-03
2017-01-03 13:14:00,998568.1,2017-01-03
2017-01-03 13:15:00,998568.0,2017-01-03
2017-01-03 13:16:00,998570.55,2017-01-03
2017-01-03 13:17:00,998562.1,2017-01-03
2017-01-03 13:18:00,998546.4,2017-01-03
2017-01-03 13:19:00,998552.4,2017-01-03
2017-01-03 13:20:00,998548.9,2017-01-03
2017-01-03 13:21:00,998543.35,2017-01-03
2017-01-03 13:22:00,998543.85,2017-01-03
2017-01-03 13:23:00,998549.3,2017-01-03
2017-01-03 13:24:00,998541.15,2017-01-03
2017-01-03 13:25:00,998543.95,2017-01-03
2017-01-03 13:26:00,998544.4,2017-01-03
2017-01-03 13:27:00,998547.55,2017-01-03
2017-01-03 13:28:00,998549.35,2017-01-03
2017-01-03 13:29:00,998556.05,2017-01-03
2017-01-03 13:30:00,998553.35,2017-01-03
2017-01-03 13:31:00,998549.75,2017-01-03
2017-01-03 13:32:00,998551.4,2017-01-03
2017-01-03 13:33:00,998549.55,2017-01-03
2017-01-03 13:34:00,998548.8,2017-01-03
2017-01-03 13:35:00,998553.1,2017-01-03
2017-01-03 13:36:00,998552.5,2017-01-03
2017-01-03 13:37:00,998549.75,2017-01-03
2017-01-03 13:38:00,998550.65,2017-01-03
2017-01-03 13:39:00,998550.1,2017-01-03
2017-01-03 13:40:00,998549.7,2017-01-03
2017-01-03 13:41:00,998548.3,2017-01-03
2017-01-03 13:42:00,998546.85,2017-01-03
2017-01-03 13:43:00,998545.55,2017-01-03
2017-01-03 13:44:00,998545.8,2017-01-03
2017-01-03 13:45:00,998546.3,2017-01-03
2017-01-03 13:46:00,998548.05,2017-01-03
2017-01-03 13:47:00,998548.45,2017-01-03
2017-01-03 13:48:00,998551.2,2017-01-03
2017-01-03 13:49:00,998551.05,2017-01-03
2017-01-03 13:50:00,998550.8,2017-01-03
2017-01-03 13:51:00,998556.1,2017-01-03
2017-01-03 13:52:00,998562.1,2017-01-03
2017-01-03 13:53:00,998562.15,2017-01-03
2017-01-03 13:54:00,998560.2,2017-01-03
2017-01-03 13:55:00,998558.6,2017-01-03
2017-01-03 13:56:00,998558.0,2017-01-03
2017-01-03 13:57:00,998559.3,2017-01-03
2017-01-03 13:58:00,998557.9,2017-01-03
2017-01-03 13:59:00,998558.2,2017-01-03
2017-01-03 14:00:00,998562.05,2017-01-03
2017-01-03 14:01:00,998562.0,2017-01-03
2017-01-03 14:02:00,998560.75,2017-01-03
2017-01-03 14:03:00,998561.8,2017-01-03
2017-01-03 14:04:00,998560.9,2017-01-03
2017-01-03 14:05:00,998561.4,2017-01-03
2017-01-03 14:06:00,998566.0,2017-01-03
2017-01-03 14:07:00,998564.8,2017-01-03
2017-01-03 14:08:00,998563.45,2017-01-03
2017-01-03 14:09:00,998562.45,2017-01-03
2017-01-03 14:10:00,998559.45,2017-01-03
2017-01-03 14:11:00,998562.05,2017-01-03
2017-01-03 14:12:00,998562.0,2017-01-03
2017-01-03 14:13:00,998561.4,2017-01-03
2017-01-03 14:14:00,998561.9,2017-01-03
2017-01-03 14:15:00,998564.35,2017-01-03
2017-01-03 14:16:00,998563.85,2017-01-03
2017-01-03 14:17:00,998565.15,2017-01-03
2017-01-03 14:18:00,998562.65,2017-01-03
2017-01-03 14:19:00,998563.2,2017-01-03
2017-01-03 14:20:00,998564.35,2017-01-03
2017-01-03 14:21:00,998564.3,2017-01-03
2017-01-03 14:22:00,998563.65,2017-01-03
2017-01-03 14:23:00,998565.1,2017-01-03
2017-01-03 14:24:00,998563.65,2017-01-03
2017-01-03 14:25:00,998562.8,2017-01-03
2017-01-03 14:26:00,998563.8,2017-01-03
2017-01-03 14:27:00,998564.25,2017-01-03
2017-01-03 14:28:00,998564.85,2017-01-03
2017-01-03 14:29:00,998568.8,2017-01-03
2017-01-03 14:30:00,998567.2,2017-01-03
2017-01-03 14:31:00,998568.65,2017-01-03
2017-01-03 14:32:00,998572.05,2017-01-03
2017-01-03 14:33:00,998573.0,2017-01-03
2017-01-03 14:34:00,998572.75,2017-01-03
2017-01-03 14:35:00,998572.4,2017-01-03
2017-01-03 14:36:00,998571.95,2017-01-03
2017-01-03 14:37:00,998576.0,2017-01-03
2017-01-03 14:38:00,998574.65,2017-01-03
2017-01-03 14:39:00,998574.45,2017-01-03
2017-01-03 14:40:00,998572.75,2017-01-03
2017-01-03 14:41:00,998574.1,2017-01-03
2017-01-03 14:42:00,998575.8,2017-01-03
2017-01-03 14:43:00,998575.6,2017-01-03
2017-01-03 14:44:00,998578.15,2017-01-03
2017-01-03 14:45:00,998577.3,2017-01-03
2017-01-03 14:46:00,998579.55,2017-01-03
2017-01-03 14:47:00,998580.0,2017-01-03
2017-01-03 14:48:00,998580.2,2017-01-03
2017-01-03 14:49:00,998578.75,2017-01-03
2017-01-03 14:50:00,998580.05,2017-01-03
2017-01-03 14:51:00,998578.8,2017-01-03
2017-01-03 14:52:00,998579.2,2017-01-03
2017-01-03 14:53:00,998579.6,2017-01-03
2017-01-03 14:54:00,998578.2,2017-01-03
2017-01-03 14:55:00,998577.85,2017-01-03
2017-01-03 14:56:00,998577.75,2017-01-03
2017-01-03 14:57:00,998579.2,2017-01-03
2017-01-03 14:58:00,998579.1,2017-01-03
2017-01-03 14:59:00,998579.15,2017-01-03
2017-01-03 15:00:00,998578.6,2017-01-03
2017-01-03 15:01:00,998577.3,2017-01-03
2017-01-03 15:02:00,998577.0,2017-01-03
2017-01-03 15:03:00,998578.7,2017-01-03
2017-01-03 15:04:00,998579.35,2017-01-03
2017-01-03 15:05:00,998575.85,2017-01-03
2017-01-03 15:06:00,998577.4,2017-01-03
2017-01-03 15:07:00,998578.05,2017-01-03
2017-01-03 15:08:00,998580.25,2017-01-03
2017-01-03 15:09:00,998579.1,2017-01-03
2017-01-03 15:10:00,998576.0,2017-01-03
2017-01-03 15:11:00,998576.55,2017-01-03
2017-01-03 15:12:00,998576.2,2017-01-03
2017-01-03 15:13:00,998575.05,2017-01-03
2017-01-03 15:14:00,998574.2,2017-01-03
2017-01-03 15:15:00,998574.45,2017-01-03
2017-01-03 15:16:00,998575.25,2017-01-03
2017-01-03 15:17:00,998574.75,2017-01-03
2017-01-03 15:18:00,998575.9,2017-01-03
2017-01-03 15:19:00,998575.65,2017-01-03
2017-01-03 15:20:00,998575.8,2017-01-03
2017-01-04 10:30:00,996220.0,2017-01-04
2017-01-04 10:31:00,996218.75,2017-01-04
2017-01-04 10:32:00,996219.0,2017-01-04
2017-01-04 10:33:00,996219.4,2017-01-04
2017-01-04 10:34:00,996219.35,2017-01-04
2017-01-04 10:35:00,996219.6,2017-01-04
2017-01-04 10:36:00,996220.05,2017-01-04
2017-01-04 10:37:00,996220.2,2017-01-04
2017-01-04 10:38:00,996220.25,2017-01-04
2017-01-04 10:39:00,996219.8,2017-01-04
2017-01-04 10:40:00,996219.7,2017-01-04
2017-01-04 10:41:00,996219.2,2017-01-04
2017-01-04 10:42:00,996218.75,2017-01-04
2017-01-04 10:43:00,996217.6,2017-01-04
2017-01-04 10:44:00,996218.35,2017-01-04
2017-01-04 10:45:00,996215.85,2017-01-04
2017-01-04 10:46:00,996213.9,2017-01-04
2017-01-04 10:47:00,996215.4,2017-01-04
2017-01-04 10:48:00,996217.5,2017-01-04
2017-01-04 10:49:00,996217.4,2017-01-04
2017-01-04 10:50:00,996217.8,2017-01-04
2017-01-04 10:51:00,996216.8,2017-01-04
2017-01-04 10:52:00,996219.65,2017-01-04
2017-01-04 10:53:00,996219.8,2017-01-04
2017-01-04 10:54:00,996218.6,2017-01-04
2017-01-04 10:55:00,996218.5,2017-01-04
2017-01-04 10:56:00,996220.15,2017-01-04
2017-01-04 10:57:00,996219.05,2017-01-04
2017-01-04 10:58:00,996219.1,2017-01-04
2017-01-04 10:59:00,996219.75,2017-01-04
2017-01-04 11:00:00,996220.05,2017-01-04
2017-01-04 11:01:00,996220.15,2017-01-04
2017-01-04 11:02:00,996220.5,2017-01-04
2017-01-04 11:03:00,996219.1,2017-01-04
2017-01-04 11:04:00,996219.3,2017-01-04
2017-01-04 11:05:00,996221.45,2017-01-04
2017-01-04 11:06:00,996221.05,2017-01-04
2017-01-04 11:07:00,996221.65,2017-01-04
2017-01-04 11:08:00,996221.4,2017-01-04
2017-01-04 11:09:00,996219.95,2017-01-04
2017-01-04 11:10:00,996220.4,2017-01-04
2017-01-04 11:11:00,996221.25,2017-01-04
2017-01-04 11:12:00,996220.25,2017-01-04
2017-01-04 11:13:00,996220.65,2017-01-04
2017-01-04 11:14:00,996220.4,2017-01-04
2017-01-04 11:15:00,996220.55,2017-01-04
2017-01-04 11:16:00,996219.8,2017-01-04
2017-01-04 11:17:00,996222.45,2017-01-04
2017-01-04 11:18:00,996222.4,2017-01-04
2017-01-04 11:19:00,996222.1,2017-01-04
2017-01-04 11:20:00,996226.55,2017-01-04
2017-01-04 11:21:00,996225.05,2017-01-04
2017-01-04 11:22:00,996222.75,2017-01-04
2017-01-04 11:23:00,996222.85,2017-01-04
